"subject","stimuli","item","list","speaker_group","response_identification","response_certainty","correct","listener_group","geq_ger_each","geq_viet_each","MISS_hybr_mean","MISS_alt_mean"
"13439595","4_VG_Male_D.mp3",4,"list_7","bicultural viet-german","deutsch",4,0,"monocultural german",5,0,0,0
"13439595","10_G_Fem_C.mp3",10,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","48_VG_Fem_A.mp3",48,"list_7","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13439595","57_G_Male_D.mp3",57,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","26_VG_Fem_C.mp3",26,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","51_VG_Male_B.mp3",51,"list_7","bicultural viet-german","vietdeutsch",4,1,"monocultural german",5,0,0,0
"13439595","47_VG_Fem_B.mp3",47,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","15_G_Male_D.mp3",15,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","50_VG_Male_C.mp3",50,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","63_VG_Fem_D.mp3",63,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","16_G_Male_C.mp3",16,"list_7","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13441586","11_VG_Fem_C.mp3",11,"list_16","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13441586","18_VG_Male_C.mp3",18,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","54_VG_Fem_D.mp3",54,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","56_VG_Fem_B.mp3",56,"list_16","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13441586","53_G_Male_A.mp3",53,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","2_G_Fem_C.mp3",2,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
