"","subject_number","condition","phase","trialnumber","sound","dur_in_s","pert_direction"
"7130","50","Onset","B",6,"s",0.193456,"stretched"
"7131","50","Onset","B",7,"u",0.066055,"compressed"
"7132","50","Onset","B",7,"s",0.171191,"stretched"
"7133","50","Onset","B",8,"u",0.063415,"compressed"
"7134","50","Onset","B",8,"s",0.157746,"stretched"
"7135","50","Onset","B",9,"u",0.071698,"compressed"
"7136","50","Onset","B",9,"s",0.141744,"stretched"
"7137","50","Onset","B",10,"u",0.0640890000000001,"compressed"
"7138","50","Onset","B",10,"s",0.1845,"stretched"
"7139","50","Onset","B",11,"u",0.0629790000000001,"compressed"
"7140","50","Onset","B",11,"s",0.170974,"stretched"
"7141","50","Onset","B",12,"u",0.0626209999999998,"compressed"
"7142","50","Onset","B",12,"s",0.200213,"stretched"
"7143","50","Onset","B",13,"u",0.0644800000000001,"compressed"
"7144","50","Onset","B",13,"s",0.188103,"stretched"
"7145","50","Onset","B",15,"u",0.0684629999999999,"compressed"
"7146","50","Onset","B",15,"s",0.179839,"stretched"
"7147","50","Onset","B",16,"u",0.055172,"compressed"
"7148","50","Onset","B",16,"s",0.16789,"stretched"
"7149","50","Onset","B",17,"u",0.0605450000000001,"compressed"
"7150","50","Onset","B",17,"s",0.167829,"stretched"
"7151","50","Onset","B",18,"u",0.0657580000000002,"compressed"
"7152","50","Onset","B",18,"s",0.159259,"stretched"
"7153","50","Onset","B",19,"u",0.05437,"compressed"
"7154","50","Onset","B",19,"s",0.173841,"stretched"
"7155","50","Onset","B",20,"u",0.0620470000000002,"compressed"
"7156","50","Onset","B",20,"s",0.173122,"stretched"
"7157","50","Onset","B",21,"u",0.059415,"compressed"
"7158","50","Onset","B",21,"s",0.166322,"stretched"
"7159","50","Onset","B",22,"u",0.067388,"compressed"
"7160","50","Onset","B",22,"s",0.174915,"stretched"
"7161","50","Onset","B",23,"u",0.0452279999999998,"compressed"
"7162","50","Onset","B",23,"s",0.188822,"stretched"
"7163","50","Onset","B",24,"u",0.059415,"compressed"
"7164","50","Onset","B",24,"s",0.163288,"stretched"
"7165","50","Onset","B",25,"u",0.0525789999999999,"compressed"
"7166","50","Onset","B",25,"s",0.181903,"stretched"
"7167","50","Onset","R",26,"u",0.0727660000000001,"compressed"
"7168","50","Onset","R",26,"s",0.176267,"stretched"
"7169","50","Onset","R",28,"u",0.082463,"compressed"
"7170","50","Onset","R",28,"s",0.157179,"stretched"
"7171","50","Onset","R",29,"u",0.062603,"compressed"
"7172","50","Onset","R",29,"s",0.159566,"stretched"
"7173","50","Onset","R",30,"u",0.07104,"compressed"
"7174","50","Onset","R",30,"s",0.185223,"stretched"
"7175","50","Onset","R",31,"u",0.05606,"compressed"
"7176","50","Onset","R",31,"s",0.190009,"stretched"
"7177","50","Onset","R",32,"u",0.0560069999999999,"compressed"
"7178","50","Onset","R",32,"s",0.177556,"stretched"
"7179","50","Onset","R",33,"u",0.0742689999999999,"compressed"
"7180","50","Onset","R",33,"s",0.177527,"stretched"
"7181","50","Onset","R",35,"u",0.068946,"compressed"
"7182","50","Onset","R",35,"s",0.175326,"stretched"
"7183","50","Onset","R",36,"u",0.0740129999999999,"compressed"
"7184","50","Onset","R",36,"s",0.17537,"stretched"
"7185","50","Onset","R",37,"u",0.0723119999999999,"compressed"
"7186","50","Onset","R",37,"s",0.181276,"stretched"
"7187","50","Onset","R",38,"u",0.0626009999999999,"compressed"
"7188","50","Onset","R",38,"s",0.18968,"stretched"
"7189","50","Onset","R",39,"u",0.0692109999999999,"compressed"
"7190","50","Onset","R",39,"s",0.175242,"stretched"
"7191","50","Onset","R",40,"u",0.0799350000000001,"compressed"
"7192","50","Onset","R",40,"s",0.180593,"stretched"
"7193","50","Onset","R",41,"u",0.0594870000000001,"compressed"
"7194","50","Onset","R",41,"s",0.169547,"stretched"
"7195","50","Onset","R",42,"u",0.0720880000000002,"compressed"
"7196","50","Onset","R",42,"s",0.184935,"stretched"
"7197","50","Onset","R",43,"u",0.0630839999999999,"compressed"
"7198","50","Onset","R",43,"s",0.191298,"stretched"
"7199","50","Onset","R",44,"u",0.055312,"compressed"
"7200","50","Onset","R",44,"s",0.179561,"stretched"
"7201","50","Onset","R",45,"u",0.0549679999999999,"compressed"
"7202","50","Onset","R",45,"s",0.179356,"stretched"
"7203","50","Onset","H",46,"u",0.0685830000000001,"compressed"
"7204","50","Onset","H",46,"s",0.168148,"stretched"
"7205","50","Onset","H",47,"u",0.067394,"compressed"
"7206","50","Onset","H",47,"s",0.179411,"stretched"
"7207","50","Onset","H",48,"u",0.0636819999999998,"compressed"
"7208","50","Onset","H",48,"s",0.176485,"stretched"
"7209","50","Onset","H",49,"u",0.0656030000000001,"compressed"
"7210","50","Onset","H",49,"s",0.176079,"stretched"
"7211","50","Onset","H",50,"u",0.0612409999999999,"compressed"
"7212","50","Onset","H",50,"s",0.215738,"stretched"
"7213","50","Onset","H",51,"u",0.0662259999999999,"compressed"
"7214","50","Onset","H",51,"s",0.163947,"stretched"
"7215","50","Onset","H",52,"u",0.037129,"compressed"
"7216","50","Onset","H",52,"s",0.196919,"stretched"
"7217","50","Onset","H",53,"u",0.0640510000000001,"compressed"
"7218","50","Onset","H",53,"s",0.16556,"stretched"
"7219","50","Onset","H",54,"u",0.046913,"compressed"
"7220","50","Onset","H",54,"s",0.182716,"stretched"
"7221","50","Onset","H",55,"u",0.072856,"compressed"
"7222","50","Onset","H",55,"s",0.17465,"stretched"
"7223","50","Onset","H",56,"u",0.0719450000000001,"compressed"
"7224","50","Onset","H",56,"s",0.178122,"stretched"
"7225","50","Onset","H",57,"u",0.073197,"compressed"
"7226","50","Onset","H",57,"s",0.164768,"stretched"
"7227","50","Onset","H",58,"u",0.0801499999999999,"compressed"
"7228","50","Onset","H",58,"s",0.168417,"stretched"
"7229","50","Onset","H",59,"u",0.062446,"compressed"
"7230","50","Onset","H",59,"s",0.18897,"stretched"
"7231","50","Onset","H",60,"u",0.070128,"compressed"
"7232","50","Onset","H",60,"s",0.173776,"stretched"
"7233","50","Onset","H",61,"u",0.059353,"compressed"
"7234","50","Onset","H",61,"s",0.155537,"stretched"
"7235","50","Onset","H",62,"u",0.0706100000000001,"compressed"
"7236","50","Onset","H",62,"s",0.157814,"stretched"
"7237","50","Onset","H",63,"u",0.07829,"compressed"
"7238","50","Onset","H",63,"s",0.168102,"stretched"
"7239","50","Onset","H",64,"u",0.068924,"compressed"
"7240","50","Onset","H",64,"s",0.164874,"stretched"
"7241","50","Onset","H",65,"u",0.061682,"compressed"
"7242","50","Onset","H",65,"s",0.187467,"stretched"
"7243","50","Onset","H",66,"u",0.060665,"compressed"
"7244","50","Onset","H",66,"s",0.180841,"stretched"
"7245","50","Onset","H",67,"u",0.064241,"compressed"
"7246","50","Onset","H",67,"s",0.175788,"stretched"
"7247","50","Onset","H",68,"u",0.0372649999999999,"compressed"
"7248","50","Onset","H",68,"s",0.199587,"stretched"
"7249","50","Onset","H",69,"u",0.0449899999999999,"compressed"
"7250","50","Onset","H",69,"s",0.169042,"stretched"
"7251","50","Onset","H",70,"u",0.0622769999999999,"compressed"
"7252","50","Onset","H",70,"s",0.194763,"stretched"
"7253","50","Onset","H",71,"u",0.0704290000000001,"compressed"
"7254","50","Onset","H",71,"s",0.161639,"stretched"
"7255","50","Onset","H",72,"u",0.0536139999999998,"compressed"
"7256","50","Onset","H",72,"s",0.189257,"stretched"
"7257","50","Onset","H",73,"u",0.0552359999999998,"compressed"
"7258","50","Onset","H",73,"s",0.167997,"stretched"
"7259","50","Onset","H",74,"u",0.054573,"compressed"
"7260","50","Onset","H",74,"s",0.191293,"stretched"
"7261","50","Onset","H",75,"u",0.058859,"compressed"
"7262","50","Onset","H",75,"s",0.185962,"stretched"
"7263","50","Onset","A",76,"u",0.0784279999999999,"compressed"
"7264","50","Onset","A",76,"s",0.161686,"stretched"
"7265","50","Onset","A",77,"u",0.0603749999999998,"compressed"
"7266","50","Onset","A",77,"s",0.169294,"stretched"
"7267","50","Onset","A",78,"u",0.0718649999999998,"compressed"
"7268","50","Onset","A",78,"s",0.162121,"stretched"
"7269","50","Onset","A",79,"u",0.072972,"compressed"
"7270","50","Onset","A",79,"s",0.179078,"stretched"
"7271","50","Onset","A",80,"u",0.043971,"compressed"
"7272","50","Onset","A",80,"s",0.194442,"stretched"
"7273","50","Onset","A",81,"u",0.0709489999999999,"compressed"
"7274","50","Onset","A",81,"s",0.174058,"stretched"
"7275","50","Onset","A",82,"u",0.0635649999999999,"compressed"
"7276","50","Onset","A",82,"s",0.186304,"stretched"
"7277","50","Onset","A",83,"u",0.08049,"compressed"
"7278","50","Onset","A",83,"s",0.174587,"stretched"
"7279","50","Onset","A",84,"u",0.0430679999999999,"compressed"
"7280","50","Onset","A",84,"s",0.17364,"stretched"
"7281","50","Onset","A",85,"u",0.0813120000000001,"compressed"
"7282","50","Onset","A",85,"s",0.150902,"stretched"
"7283","50","Onset","A",86,"u",0.0709690000000001,"compressed"
"7284","50","Onset","A",86,"s",0.178306,"stretched"
"7285","50","Onset","A",87,"u",0.060624,"compressed"
"7286","50","Onset","A",87,"s",0.185376,"stretched"
"7287","50","Onset","A",88,"u",0.0695170000000001,"compressed"
"7288","50","Onset","A",88,"s",0.178637,"stretched"
"7289","50","Onset","A",89,"u",0.080776,"compressed"
"7290","50","Onset","A",89,"s",0.174218,"stretched"
"7291","50","Onset","A",90,"u",0.0719000000000001,"compressed"
"7292","50","Onset","A",90,"s",0.178696,"stretched"
"7293","50","Onset","A",91,"u",0.0510119999999998,"compressed"
"7294","50","Onset","A",91,"s",0.180639,"stretched"
"7295","50","Onset","A",92,"u",0.0510780000000002,"compressed"
"7296","50","Onset","A",92,"s",0.156057,"stretched"
"7297","50","Onset","A",93,"u",0.0629000000000002,"compressed"
"7298","50","Onset","A",93,"s",0.164819,"stretched"
"7299","54","Onset","B",6,"u",0.062273,"compressed"
"7300","54","Onset","B",6,"s",0.242093,"stretched"
"7301","54","Onset","B",7,"u",0.0537530000000002,"compressed"
"7302","54","Onset","B",7,"s",0.211783,"stretched"
"7303","54","Onset","B",8,"u",0.0710689999999998,"compressed"
"7304","54","Onset","B",8,"s",0.187313,"stretched"
"7305","54","Onset","B",9,"u",0.0553949999999999,"compressed"
"7306","54","Onset","B",9,"s",0.245704,"stretched"
"7307","54","Onset","B",10,"u",0.06752,"compressed"
"7308","54","Onset","B",10,"s",0.178394,"stretched"
"7309","54","Onset","B",12,"u",0.0735249999999998,"compressed"
"7310","54","Onset","B",12,"s",0.187024,"stretched"
"7311","54","Onset","B",13,"u",0.0725009999999999,"compressed"
"7312","54","Onset","B",13,"s",0.180607,"stretched"
"7313","54","Onset","B",15,"u",0.075,"compressed"
"7314","54","Onset","B",15,"s",0.1873,"stretched"
"7315","54","Onset","B",16,"u",0.0604039999999999,"compressed"
"7316","54","Onset","B",16,"s",0.21363,"stretched"
"7317","54","Onset","B",17,"u",0.0666609999999999,"compressed"
"7318","54","Onset","B",17,"s",0.192365,"stretched"
"7319","54","Onset","B",18,"u",0.062376,"compressed"
"7320","54","Onset","B",18,"s",0.205805,"stretched"
"7321","54","Onset","B",19,"u",0.085672,"compressed"
"7322","54","Onset","B",19,"s",0.204146,"stretched"
"7323","54","Onset","B",20,"u",0.0798399999999999,"compressed"
"7324","54","Onset","B",20,"s",0.191178,"stretched"
"7325","54","Onset","B",21,"u",0.086932,"compressed"
"7326","54","Onset","B",21,"s",0.207517,"stretched"
"7327","54","Onset","B",23,"u",0.0649660000000001,"compressed"
"7328","54","Onset","B",23,"s",0.21692,"stretched"
"7329","54","Onset","B",24,"u",0.06882,"compressed"
"7330","54","Onset","B",24,"s",0.207745,"stretched"
"7331","54","Onset","B",25,"u",0.0793999999999999,"compressed"
"7332","54","Onset","B",25,"s",0.208865,"stretched"
"7333","54","Onset","R",26,"u",0.0742579999999999,"compressed"
"7334","54","Onset","R",26,"s",0.198945,"stretched"
"7335","54","Onset","R",27,"u",0.070287,"compressed"
"7336","54","Onset","R",27,"s",0.213998,"stretched"
"7337","54","Onset","R",28,"u",0.0829150000000001,"compressed"
"7338","54","Onset","R",28,"s",0.212472,"stretched"
"7339","54","Onset","R",29,"u",0.0769769999999999,"compressed"
"7340","54","Onset","R",29,"s",0.209948,"stretched"
"7341","54","Onset","R",31,"u",0.0828,"compressed"
"7342","54","Onset","R",31,"s",0.216202,"stretched"
"7343","54","Onset","R",32,"u",0.073081,"compressed"
"7344","54","Onset","R",32,"s",0.24919,"stretched"
"7345","54","Onset","R",33,"u",0.085728,"compressed"
"7346","54","Onset","R",33,"s",0.182242,"stretched"
"7347","54","Onset","R",35,"u",0.0615919999999999,"compressed"
"7348","54","Onset","R",35,"s",0.2005,"stretched"
"7349","54","Onset","R",36,"u",0.0719130000000001,"compressed"
"7350","54","Onset","R",36,"s",0.210517,"stretched"
"7351","54","Onset","R",37,"u",0.079983,"compressed"
"7352","54","Onset","R",37,"s",0.203102,"stretched"
"7353","54","Onset","R",38,"u",0.090902,"compressed"
"7354","54","Onset","R",38,"s",0.195946,"stretched"
"7355","54","Onset","R",39,"u",0.0891190000000001,"compressed"
"7356","54","Onset","R",39,"s",0.208348,"stretched"
"7357","54","Onset","R",40,"u",0.0753659999999999,"compressed"
"7358","54","Onset","R",40,"s",0.217602,"stretched"
"7359","54","Onset","R",41,"u",0.0761270000000001,"compressed"
"7360","54","Onset","R",41,"s",0.199694,"stretched"
"7361","54","Onset","R",42,"u",0.0689580000000001,"compressed"
"7362","54","Onset","R",42,"s",0.194933,"stretched"
"7363","54","Onset","R",43,"u",0.0665419999999999,"compressed"
"7364","54","Onset","R",43,"s",0.201387,"stretched"
"7365","54","Onset","R",44,"u",0.074471,"compressed"
"7366","54","Onset","R",44,"s",0.195374,"stretched"
"7367","54","Onset","R",45,"u",0.091933,"compressed"
"7368","54","Onset","R",45,"s",0.20335,"stretched"
"7369","54","Onset","H",46,"u",0.0739789999999999,"compressed"
"7370","54","Onset","H",46,"s",0.212936,"stretched"
"7371","54","Onset","H",47,"u",0.074581,"compressed"
"7372","54","Onset","H",47,"s",0.202522,"stretched"
"7373","54","Onset","H",48,"u",0.070198,"compressed"
"7374","54","Onset","H",48,"s",0.2087,"stretched"
"7375","54","Onset","H",49,"u",0.051604,"compressed"
"7376","54","Onset","H",49,"s",0.208081,"stretched"
"7377","54","Onset","H",52,"u",0.064049,"compressed"
"7378","54","Onset","H",52,"s",0.221161,"stretched"
"7379","54","Onset","H",53,"u",0.0776840000000001,"compressed"
"7380","54","Onset","H",53,"s",0.204846,"stretched"
"7381","54","Onset","H",55,"u",0.0830160000000001,"compressed"
"7382","54","Onset","H",55,"s",0.204405,"stretched"
"7383","54","Onset","H",56,"u",0.077148,"compressed"
"7384","54","Onset","H",56,"s",0.185041,"stretched"
"7385","54","Onset","H",57,"u",0.0720330000000001,"compressed"
"7386","54","Onset","H",57,"s",0.202416,"stretched"
"7387","54","Onset","H",58,"u",0.076373,"compressed"
"7388","54","Onset","H",58,"s",0.211445,"stretched"
"7389","54","Onset","H",59,"u",0.0648369999999999,"compressed"
"7390","54","Onset","H",59,"s",0.189248,"stretched"
"7391","54","Onset","H",60,"u",0.067863,"compressed"
"7392","54","Onset","H",60,"s",0.211909,"stretched"
"7393","54","Onset","H",61,"u",0.0697589999999999,"compressed"
"7394","54","Onset","H",61,"s",0.180849,"stretched"
"7395","54","Onset","H",62,"u",0.062793,"compressed"
"7396","54","Onset","H",62,"s",0.229246,"stretched"
"7397","54","Onset","H",63,"u",0.0697340000000001,"compressed"
"7398","54","Onset","H",63,"s",0.203163,"stretched"
"7399","54","Onset","H",64,"u",0.0699149999999999,"compressed"
"7400","54","Onset","H",64,"s",0.19088,"stretched"
"7401","54","Onset","H",65,"u",0.0781790000000001,"compressed"
"7402","54","Onset","H",65,"s",0.185538,"stretched"
"7403","54","Onset","H",68,"u",0.0694500000000001,"compressed"
"7404","54","Onset","H",68,"s",0.185715,"stretched"
"7405","54","Onset","H",69,"u",0.0608460000000001,"compressed"
"7406","54","Onset","H",69,"s",0.204844,"stretched"
"7407","54","Onset","H",70,"u",0.069824,"compressed"
"7408","54","Onset","H",70,"s",0.169391,"stretched"
"7409","54","Onset","H",71,"u",0.065688,"compressed"
"7410","54","Onset","H",71,"s",0.201482,"stretched"
"7411","54","Onset","H",72,"u",0.08363,"compressed"
"7412","54","Onset","H",72,"s",0.191928,"stretched"
"7413","54","Onset","H",73,"u",0.0640320000000001,"compressed"
"7414","54","Onset","H",73,"s",0.211142,"stretched"
"7415","54","Onset","H",74,"u",0.0857530000000002,"compressed"
"7416","54","Onset","H",74,"s",0.215105,"stretched"
"7417","54","Onset","A",76,"u",0.068671,"compressed"
"7418","54","Onset","A",76,"s",0.213307,"stretched"
"7419","54","Onset","A",77,"u",0.0551809999999999,"compressed"
"7420","54","Onset","A",77,"s",0.222482,"stretched"
"7421","54","Onset","A",78,"u",0.070478,"compressed"
"7422","54","Onset","A",78,"s",0.202678,"stretched"
"7423","54","Onset","A",79,"u",0.0671409999999999,"compressed"
"7424","54","Onset","A",79,"s",0.234623,"stretched"
"7425","54","Onset","A",80,"u",0.0703550000000001,"compressed"
"7426","54","Onset","A",80,"s",0.19965,"stretched"
"7427","54","Onset","A",82,"u",0.071994,"compressed"
"7428","54","Onset","A",82,"s",0.216077,"stretched"
"7429","54","Onset","A",83,"u",0.071487,"compressed"
"7430","54","Onset","A",83,"s",0.201808,"stretched"
"7431","54","Onset","A",84,"u",0.070561,"compressed"
"7432","54","Onset","A",84,"s",0.227243,"stretched"
"7433","54","Onset","A",85,"u",0.078589,"compressed"
"7434","54","Onset","A",85,"s",0.217781,"stretched"
"7435","54","Onset","A",86,"u",0.0637479999999999,"compressed"
"7436","54","Onset","A",86,"s",0.216305,"stretched"
"7437","54","Onset","A",87,"u",0.066326,"compressed"
"7438","54","Onset","A",87,"s",0.202206,"stretched"
"7439","54","Onset","A",89,"u",0.0721809999999999,"compressed"
"7440","54","Onset","A",89,"s",0.228021,"stretched"
"7441","54","Onset","A",90,"u",0.08222,"compressed"
"7442","54","Onset","A",90,"s",0.197157,"stretched"
"7443","54","Onset","A",91,"u",0.0829270000000001,"compressed"
"7444","54","Onset","A",91,"s",0.193848,"stretched"
"7445","54","Onset","A",92,"u",0.0707470000000001,"compressed"
"7446","54","Onset","A",92,"s",0.188045,"stretched"
"7447","54","Onset","A",93,"u",0.0791539999999999,"compressed"
"7448","54","Onset","A",93,"s",0.200743,"stretched"
"7449","54","Onset","A",94,"u",0.088558,"compressed"
"7450","54","Onset","A",94,"s",0.197288,"stretched"
"7451","54","Onset","A",95,"u",0.0678230000000001,"compressed"
"7452","54","Onset","A",95,"s",0.223919,"stretched"
"7453","61","Onset","B",6,"u",0.098328,"compressed"
"7454","61","Onset","B",6,"s",0.272817,"stretched"
"7455","61","Onset","B",7,"u",0.104811,"compressed"
"7456","61","Onset","B",7,"s",0.266203,"stretched"
"7457","61","Onset","B",8,"u",0.106294,"compressed"
"7458","61","Onset","B",8,"s",0.289844,"stretched"
"7459","61","Onset","B",9,"u",0.10642,"compressed"
"7460","61","Onset","B",9,"s",0.279557,"stretched"
"7461","61","Onset","B",10,"u",0.112175,"compressed"
"7462","61","Onset","B",10,"s",0.289929,"stretched"
"7463","61","Onset","B",11,"u",0.10481,"compressed"
"7464","61","Onset","B",11,"s",0.291295,"stretched"
"7465","61","Onset","B",12,"u",0.111253,"compressed"
"7466","61","Onset","B",12,"s",0.259467,"stretched"
"7467","61","Onset","B",13,"u",0.104631,"compressed"
"7468","61","Onset","B",13,"s",0.260621,"stretched"
"7469","61","Onset","B",14,"u",0.0878299999999999,"compressed"
"7470","61","Onset","B",14,"s",0.266433,"stretched"
"7471","61","Onset","B",15,"u",0.103334,"compressed"
